OBJECTID,ISLAND,REGION,PROVINCE,DEO,CONG_DIST,ROAD_NAME,ROAD_SEC_CLASS,SECTION_ID,SEC_LENGTH,ROUTE_NO,LOCATION,BRIDGE_ID,BR_NAME,BR_LENGTH,BR_TYPE1,BR_TYPE2,YR_CONST,ACTUAL_YR,CONDITION,NUM_ABUTT,NUM_PIER,MaxBRHT,MaxPierHT,NUM_SPAN,BR_WIDTH,BR_LIFE,LOAD_LIMIT,HT_OVER,HT_UNDER,L_SDWALK,R_SDWALK,NUM_LANES,BNR,CROSSING,BRGY,MUNICIPAL,RECOMMEND,REMARKS,created_user,created_date,last_edited_user,last_edited_date
7494,Mindanao,Region X,Misamis Oriental,Misamis Oriental 2nd District Engineering Office,MISAMIS ORIENTAL (SECOND DISTRICT),Gingoog-Claveria-Villanueva Rd,Secondary,S01338MN,45365,955,2053,B01218MN,Guibone Br.,28,Bailey,temporary,Year Known,1998,Good,2,0,5,0,1,7.38,27,20,0,0,0,0,2,0,River/Waterway (fresh water),Aposkahoy,Claveria,RM - Bridge Waterways Cleaning, ,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7495,Mindanao,Region XII,South Cotabato,South Cotabato 1st District Engineering Office,SOUTH COTABATO (FIRST DISTRICT),Buayan-Glan Rd,Secondary,S00366MN,481,930,277,B01887MN,Buayan Br. 2,120,Concrete,permanent,Year Known,2015,Fair,2,3,5.6,5,4,9.4,43,20,0,0,1.05,1.05,2,0.208602,River/Waterway (fresh water),BUAYAN,GENERAL SANTOS CITY,Major Maint-Protective Measure,Inject cracks with pressurized concrete epoxy and apply carbon fiber plate and carbon fiber sheets on deck slab and girders.Construct check dam to prevent exposure of foundation and repair damage slope protection.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7496,Mindanao,Region XIII,Surigao del Sur,Surigao del Sur 1st District Engineering Office,SURIGAO DEL SUR (FIRST DISTRICT),Surigao-Davao Coastal Rd,Secondary,S00313MN,192292,902,79259,B00685MN,Matho Br.,31,Steel,permanent,Year Known,2010,Fair,2,0,5.9,0,1,9.8,30,20,0,0,0.78,0.78,2,0.157233,River/Waterway (fresh water),MATHO,CORTES,Major Maint-Protective Measure,"Waterproofing to deck and replacement of expansion joint(rubber type) to abutment 1, replacement of missing bolts of right railings and Repair of Scour Protection of  abutment 2 are recommended.",GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7497,Mindanao,Region XIII,Dinagat Islands,Dinagat Islands District Engineering Office,DINAGAT ISLANDS (LONE DISTRICT),Dinagat-Loreto Rd,Secondary,S00007DG,81604,880,28562,B00086DG,Tag-iho Br. 2,31,Steel,permanent,Year Known,2008,Good,2,0,4.2,0,1,9.43,37,20,0,0,1.1,1.1,2,0,River/Waterway (fresh water),STO. NINO,BASILISA,Routine Maintenance - Other,The defect of previous inspection on expansion joint remain unrectified.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7498,Mindanao,Region XIII,Surigao del Sur,Surigao del Sur 2nd District Engineering Office,SURIGAO DEL SUR (SECOND DISTRICT),Surigao-Davao Coastal Rd,Secondary,S00300MN,112724,902,99637,B00775MN,Union Br. 1,21,Concrete,permanent,Year Known,2010,Good,2,0,5.67,0,1,9.48,42,20,0,0,1.04,1.04,2,0,River/Waterway (fresh water),UNION,LINGIG,RM - Bridge Waterways Cleaning,Bridge should be monitored  from wooden debris that might blocke the water flow to prevent damaged of bank protection and repainting of bridge  must be applied Scope of Work of this Project are Carbon Fiber Sheets Carbon Fiber Plates Structural Concrete,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7499,Mindanao,Region X,Misamis Occidental,Misamis Occidental 2nd District Engineering Office,MISAMIS OCCIDENTAL (SECOND DISTRICT),Ozamis-Pagadian Rd,Primary,S00957MN,40346,78,23238,B00353MN,Migcanaway Br. 1,27,Steel,permanent,Year Known,1954,Good,2,2,5.7,4.6,3,8.35,1,10,0,0,0.8,0.8,2,0,River/Waterway (fresh water),Barangay VII,Tangub City,RM - Bridge Waterways Cleaning,RM Only,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7500,Mindanao,Region XI,Davao Oriental,Davao Oriental 1st District Engineering Office,DAVAO ORIENTAL (FIRST DISTRICT),Benigno S. Aquino Jr. National Highway,Secondary,S01389MN,33805,906,14990,B01624MN,Mabuyong Br.,13,Concrete,permanent,Year Known,2012,Good,2,0,4.2,0,1,9.94,41,0,0,0,1.06,1.08,2,0.018868,River/Waterway (fresh water),Maglahus,Cateel,"RM - Bridge Deck Sweep, Clean","The bridge is in good condition, routine maintenance is only required.",GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7501,Mindanao,Region XIII,Agusan del Sur,Agusan del Sur 1st District Engineering Office,AGUSAN DEL SUR (FIRST DISTRICT),Daang Maharlika (Agusan-Davao Sect),Primary,S00446MN,63147,1,36580,B00906MN,Labao Br.,19,Concrete,permanent,Year Known,2002,Fair,2,2,3.5,1.7,3,9.65,35,15,0,0,0.76,0.76,2,0.057851,River/Waterway (fresh water),Osmeña,Bayugan City,Upgrading - Widening,Spalling on Deck. Deteriorated rupture sealant on both Expansion Joint. Disintegration and delamination on wingwalls. All Main Members and Span 2 Deck bottom portion were strengthened with carbon fiber under GAA 2017 fund and implemented by DPWH ADS 1st,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7502,Mindanao,Region XII,Sultan Kudarat,Sultan Kudarat 2nd District Engineering Office,SULTAN KUDARAT (SECOND DISTRICT),Awang-Upi-Lebak-Kalamansig-Palimbang-Sarangani Rd,Secondary,S00734MN,21387,935,3039,B01944MN,Sebayor Br. 3,40,Concrete,permanent,Year Known,2018,Good,2,1,8.45,5.21,2,9.54,47,0,0,0,0.76,0.76,2,0,River/Waterway (fresh water),Sta. Clara,Kalamansig,"RM - Bridge Deck Sweep, Clean",Newly completed/constructed bridge from temporary to permanent.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7503,Mindanao,Region XII,Cotabato,Cotabato 2nd District Engineering Office,COTABATO (SECOND DISTRICT),Davao-Cotabato Rd (Jct Digos-Cotabato Sect),Primary,S00682MN,42029,75,21408,B01535MN,Saguing Br. (new),16,Concrete,permanent,Year Known,2001,Good,2,0,6.9,0,1,9.7,37,20,0,0,1.09,1.09,2,0.012579,River/Waterway (fresh water),Saguing,Makilala,RM - Bridge Component Painting,The bridge needs routine maintence only.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7504,Mindanao,Region X,Camiguin,Camiguin District Engineering Office,CAMIGUIN (LONE DISTRICT),Camiguin Circumferential Rd,Secondary,S00001CG,63651,870,62785,B00029CG,Lumad Br.,11,Concrete,permanent,Year Known,2015,Fair,2,0,4.3,0,1,9.54,44,20,0,0,0.76,0.76,2,0.132075,River/Waterway (fresh water),BAYLAO,MAMBAJAO,Routine Maintenance - Other,NEED ROUTINE MAINTENANCE ONLY.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7505,Mindanao,Region XIII,Agusan del Sur,Agusan del Sur 2nd District Engineering Office,AGUSAN DEL SUR (SECOND DISTRICT),Butuan City-Talacogon-Loreto-Veruela-Sta Josefa Rd,Secondary,S00440MN,23488,904,9640,B01978MN,Adgawan Parallel Br.,75,Concrete,permanent,Year Known,2018,Good,2,3,10.2,8.85,4,5.76,50,0,0,0,0.46,0.46,1,0,River/Waterway (fresh water),Poblacion,La Paz,"RM - Bridge Deck Sweep, Clean","Adgawan Parallel Bridge was completed June 16, 2018 under GAA CY 2018 Regular Infra Projects. On-going Embankment on both Approaches along Abutment A & B",GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7506,Mindanao,Region XI,Davao del Norte,Davao del Norte District Engineering Office,DAVAO DEL NORTE (FIRST DISTRICT),Tagum-Panabo Circum Rd,Secondary,S01359MN,69236,909,54341,B00190MN,Locutan Br. 1,21,Concrete,permanent,Year Known,1972,Fair,2,0,6.25,0,1,9.5,25,15,0,0,0.76,0.76,2,0.264151,River/Waterway (fresh water),FLORENDO,PANABO CITY,Major Maint - Repair Damage,Need funds for continues repair of crack on Span. Unusual vibration is observed.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7507,Mindanao,Region XII,Sarangani,Sarangani District Engineering Office,SARANGANI (LONE DISTRICT),Sarangani-Sultan Kudarat Coastal Rd,Secondary,S00227MN,88722,935,49415,B01609MN,Kiblis Br.,62,Steel,permanent,Year Known,2009,Fair,2,0,2.9,0,1,8.74,42,20,0,0,0.74,0.74,2,0.075472,River/Waterway (fresh water),LOMUYON,KIAMBA,Major Maintenance - Other,Reseal expansion joint to prevent water leakage.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7508,Mindanao,Region XIII,Surigao del Norte,Surigao del Norte 2nd District Engineering Office,SURIGAO DEL NORTE (SECOND DISTRICT),Surigao City-Sn Juan Coastal Rd,Tertiary,S00360MN,5495,0,2618,B01453MN,Sabang Br. 3,151,Concrete,permanent,Year Known,2001,Good,2,4,6.92,6.2,5,9.6,29,20,0,0,0.79,0.77,2,0,Sea (Exposed),SABANG,SURIGAO CITY,"RM - Bridge Deck Sweep, Clean",No defects were noticed.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7509,Mindanao,Region X,Misamis Oriental,Misamis Oriental 2nd District Engineering Office,MISAMIS ORIENTAL (SECOND DISTRICT),Butuan City-Cagayan de Oro City-Iligan City Rd,Primary,S00519MN,66488,9,51703,B01334MN,Naawan Br.,63,Concrete,permanent,Year Known,1977,Good,2,2,6.81,5.05,3,24.18,39,20,0,0,1.11,1.11,6,0.033058,Sea (Exposed),Poblacion,Naawan,"RM - Bridge Deck Sweep, Clean",Replacement of Wearing Surface,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7510,Mindanao,Region XIII,Surigao del Sur,Surigao del Sur 1st District Engineering Office,SURIGAO DEL SUR (FIRST DISTRICT),Surigao-Davao Coastal Rd,Secondary,S00313MN,192292,902,171726,B00745MN,Tabon Tabon Br.,19,Concrete,permanent,Year Known,2010,Good,2,0,4.1,0,1,9.6,28,20,0,0,0.76,0.76,2,0,River/Waterway (fresh water),DIATAGON,LIANGA,RM - Concrete Component Repair,Bridge requires routinary maintenance only,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7511,Mindanao,Region X,Misamis Occidental,Misamis Occidental 1st District Engineering Office,MISAMIS OCCIDENTAL (FIRST DISTRICT),Oroquieta City-Calamba Mt Rd,Secondary,S01015MN,34531,960,32836,B00392MN,Napisik Br.,59,Steel,permanent,Year Known,1969,Fair,2,0,5.74,0,1,9.45,10,20,4.9,0,0.77,0.77,2,0.08805,River/Waterway (fresh water),Sulipat,Calamba,Major Maint-Protective Measure,Proposed FY 2022,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7512,Mindanao,Region XI,Davao Oriental,Davao Oriental 1st District Engineering Office,DAVAO ORIENTAL (FIRST DISTRICT),Surigao del Sur Bdry-Davao Or Coastal Rd,Secondary,S00140MN,179286,902,150976,B00114MN,Panlobogan Br.,21,Concrete,permanent,Year Known,1992,Fair,2,0,4.49,0,1,9.44,20,15,0,0,0.69,0.7,2,0.075472,River/Waterway (fresh water),SAN IGNACIO,MANAY,"RM - Bridge Deck Sweep, Clean",Rehabilitation of Bridge is on-going,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7513,Mindanao,Region XIII,Agusan del Norte,Agusan del Norte District Engineering Office,AGUSAN DEL NORTE (SECOND DISTRICT),Daang Maharlika (Surigao-Agusan Sect),Primary,S00399MN,54856,1,32110,B00837MN,Tagmamarkay Br.,26,Concrete,permanent,Year Known,1964,Fair,2,2,6.82,4.81,3,9,22,15,0,0,0.5,0.5,2,0.215339,River/Waterway (fresh water),Tagmamarkay,Tubay,Replace - Bridge Replacement,ON GOING REPLACEMENT INTO 4 LANES UNDER GAA 2020,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7514,Mindanao,Region XII,Sultan Kudarat,Sultan Kudarat 1st District Engineering Office,SULTAN KUDARAT (FIRST DISTRICT),Dulawan-Marbel Rd,Secondary,S00741MN,22055,940,3837,B01679MN,Tinumiguez Br. 1,10,Concrete,permanent,Year Known,2011,Fair,2,0,3.75,0,1,9.57,48,0,0,0,0.78,0.78,2,0.264151,River/Waterway (fresh water),Tinumiguez,Lambayong,Major Maintenance - Strengthen,Major Maintenance should be funded for sealing of cracking on deck and capping.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7515,Mindanao,Region XII,Cotabato,Cotabato 1st District Engineering Office,COTABATO (FIRST DISTRICT),Dualing-New Panay-Midsayap Rd,Tertiary,S00812MN,34035,0,25231,B00327MN,Arizona Br.,13,Concrete,permanent,Year Known,2001,Good,2,0,5.85,0,1,9.68,30,5,0,0,0.8,0.9,2,0,River/Waterway (fresh water),Arizona,Midsayap,Routine Maintenance - Other,Newly repair by maintenance.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7516,Mindanao,Region XIII,Surigao del Sur,Surigao del Sur 1st District Engineering Office,SURIGAO DEL SUR (FIRST DISTRICT),Surigao-Davao Coastal Rd,Secondary,S00313MN,192292,902,133931,B00719MN,Tagbalidbid Br. 2,20,Concrete,permanent,Year Known,2010,Fair,2,0,4.6,0,1,9.55,25,20,0,0,0.8,0.8,2,0.102564,River/Waterway (fresh water),BITAUGAN,CAGWAIT,Major Maint-Protective Measure,Requires strengthening using pressurized concrete epoxy to main members with carbon fiber sheet.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7517,Mindanao,Region X,Misamis Oriental,Cagayan de Oro City 2nd District Engineering Office,CAGAYAN DE ORO CITY (SECOND DISTRICT),Butuan City-Cagayan de Oro City-Iligan City Rd,Primary,S01245MN,15317,9,0,B01287MN,Alae Br. 1,77,Concrete,permanent,Year Known,1976,Good,2,2,5.95,4.3,3,13.38,10,20,0,0,1.2,1.2,3,0,Open Ground,Bugo,Cagayan de Oro City,Major Maintenance - Other,good condition,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7518,Mindanao,Region XIII,Agusan del Sur,Agusan del Sur 2nd District Engineering Office,AGUSAN DEL SUR (SECOND DISTRICT),Daang Maharlika (Agusan-Davao Sect),Primary,S00439MN,73269,1,39978,B00926MN,Singanan Br.,25,Concrete,permanent,Year Known,1970,Poor,2,2,4.5,3,3,7.83,6,15,0,0,0.5,0.5,2,0.322314,River/Waterway (fresh water),Singanan,Bunawan,Upgrading - Other,"This Bridge was Newly Retrofitting/Strengthening at the Lower Deck Slab by epoxy injection and installation of carbon fiber under GAA 2018 and completed last July 06, 2018.Although the lifespan of the existing bridge exceeds 50 years were it was construc",GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7519,Mindanao,Region XI,Compostela Valley,Davao de Oro District Engineering Office,DAVAO DE ORO (FIRST DISTRICT),Montevista-Compostela-Mati Bdry Rd,Tertiary,S00135MN,57662,0,42370,B01423MN,Ludag Br.,30,Steel,permanent,Year Known,2000,Fair,2,2,2.7,4,3,7.2,20,5,0,0,0,0,2,0.075472,River/Waterway (fresh water),TUPAZ,MARAGUSAN,Major Maint - Repair Damage,"Loose Connection of 4 bolts were observed, Installation of bolts is recommended.",GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7520,Mindanao,Region XII,Sarangani,Sarangani District Engineering Office,SARANGANI (LONE DISTRICT),Sarangani-Davao Del Sur Coastal Rd,Secondary,S00222MN,94217,930,81839,B01059MN,Big Margus Br.,91,Concrete,permanent,Year Known,2006,Good,2,2,5.45,2.7,3,7.33,30,20,0,0,0.44,0.44,2,0.016667,River/Waterway (fresh water),BIG MARGUS,GLAN,Major Maintenance - Other,Repair damage grouted riprap bank protection at abutment b.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7521,Mindanao,Region XIII,Surigao del Norte,Surigao del Norte 2nd District Engineering Office,SURIGAO DEL NORTE (SECOND DISTRICT),Surigao-Davao Coastal Rd,Secondary,S00358MN,58744,902,5120,B00976MN,Mapaso Br.,14,Concrete,permanent,Year Known,1952,Fair,2,0,3.91,0,1,9.55,29,20,0,0,0.71,0.71,2,0.075472,River/Waterway (fresh water),MAGSAYSAY,PLACER,"RM - Concrete, Deck Repair",Cracking observed at both sides of overhang.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7522,Mindanao,Region X,Misamis Oriental,Misamis Oriental 1st District Engineering Office,MISAMIS ORIENTAL (FIRST DISTRICT),Butuan City-Cagayan de Oro City-Iligan City Rd,Primary,S00564MN,25889,9,16940,B01348MN,San Juan Br.,30,Concrete,permanent,Year Known,1972,Fair,2,1,4.6,3.39,2,7.84,40,20,0,0,0.46,0.47,2,0.04023,Sea (Exposed),San Juan,Gingoog City,Major Maint - Repair Damage," For water leakage, use epoxy injection,Caulking and CFS.",GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7523,Mindanao,Region XII,Sultan Kudarat,Sultan Kudarat 2nd District Engineering Office,SULTAN KUDARAT (SECOND DISTRICT),SNA-Lebak-Kalamansig Rd,Secondary,S00739MN,61397,941,34942,B01869MN,Magon Br.,9,Concrete,permanent,Year Known,2016,Good,2,0,7.37,0,1,9.36,45,0,0,0,0.8,0.8,2,0,Canal,Datu Wasay,Kalamansig,RM - Bridge Waterways Cleaning,Newly repair/rehab bridge.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7524,Mindanao,Region XII,Cotabato,Cotabato 3rd District Engineering Office,COTABATO (THIRD DISTRICT),Kidapawan-Calunusan-Mlang Rd,Tertiary,S00836MN,11852,0,10764,B00246MN,Bialong Br.,16,Steel,permanent,Year Known,1999,Fair,2,0,3.07,0,1,9.88,30,14,0,0,0,0,2,0.08805,River/Waterway (fresh water),Brgy. Bialong,M'lang,Routine Maintenance - Other,Bridge lost at bolts and nuts on the bracing frame should be replace immediately.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7525,Mindanao,Region XI,Compostela Valley,Davao de Oro District Engineering Office,DAVAO DE ORO (FIRST DISTRICT),Daang Maharlika (MN),Primary,S00126MN,69494,1,20614,B00068MN,Tina Br.,37,Concrete,permanent,Post 1970,2005,Good,2,2,5.21,2.7,3,9.6,40,15,0,0,0.76,0.76,2,0.024793,River/Waterway (fresh water),BANLAG,MONKAYO,Routine Maintenance - Other,"Cracks on Deck, Epoxy Coating is recommended",GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7526,Mindanao,Region X,Misamis Occidental,Misamis Occidental 1st District Engineering Office,MISAMIS OCCIDENTAL (FIRST DISTRICT),Oroquieta City-Plaridel-Calamba-Sapang Dalaga Rd,Primary,S01011MN,51544,79,30795,B01634MN,Tipolo Br. 2,76,Concrete,permanent,Year Known,2013,Good,2,2,13.76,11.21,3,9.75,43,20,0,0,0.7,0.8,2,0,River/Waterway (fresh water),Tipolo,Plaridel,RM - Bridge Component Painting,RM Only - Painting Bridge Components,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7527,Mindanao,Region XI,Davao Occidental,Davao Occidental District Engineering Office,DAVAO OCCIDENTAL (LONE DISTRICT),Davao-Sarangani Coastal Rd (Malalag-Malita-JAS-G),Secondary,S00223MN,59179,930,26542,B02007MN,Butuan Br.,88,Concrete,permanent,Year Known,2018,Good,2,2,6.04,4.11,3,9.52,50,0,0,0,0.8,0.8,2,0,River/Waterway (fresh water),Butuan,Jose Abad Santos,"RM - Bridge Deck Sweep, Clean",Newly Constructed Bridge,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7528,Mindanao,Region XII,South Cotabato,South Cotabato 1st District Engineering Office,SOUTH COTABATO (THIRD DISTRICT),Makar-Kiamba Rd,Secondary,S00246MN,17382,935,11445,B01025MN,Balnabu Br.,61,Concrete,permanent,Year Known,1981,Fair,2,3,3.57,2.37,4,14.64,19,20,0,0,0.5,0.5,4,0.12043,River/Waterway (fresh water),Bawing,General Santos City,Major Maint-Protective Measure," Inject cracks with pressurized concrete epoxy, Install water proofing and overlay bridge deck with asphalt.",GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7529,Mindanao,Region XIII,Surigao del Sur,Surigao del Sur 1st District Engineering Office,SURIGAO DEL SUR (FIRST DISTRICT),Surigao-Davao Coastal Rd,Secondary,S00313MN,192292,902,69335,B00678MN,Bong-ao Br.,30,Steel,permanent,Year Known,2010,Fair,2,0,4.7,0,1,11.4,28,20,0,0,0.72,0.72,2,0.075472,River/Waterway (fresh water),BURGOS,CORTES,Major Maint-Protective Measure,Installation of expansion joiint sealant to prevent water leakage to both abutments.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7530,Mindanao,Region XIII,Agusan del Sur,Agusan del Sur 1st District Engineering Office,AGUSAN DEL SUR (FIRST DISTRICT),Butuan City-Pianing-Tandag Rd,Tertiary,S00461MN,5723,0,1097,B01737MN,Dandanon Br.,13,Concrete,permanent,Year Known,2012,Good,2,0,4.55,0,1,9.55,37,15,0,0,0.78,0.78,2,0.018868,River/Waterway (fresh water),Kolambugan,Sibagat,RM - Concrete Component Repair,Honeycomb and minor cracks observe on bottom portion of the Deck near Abutment 2. This bridge was completed upgraded from Bailey to Concrete CY 2012 and have continuous deck flat slab type. Routine maintenance only,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7531,Mindanao,Region XI,Compostela Valley,Davao de Oro District Engineering Office,DAVAO DE ORO (FIRST DISTRICT),Benigno S. Aquino Jr. National Highway,Secondary,S01432MN,30124,906,16816,B01421MN,Kantigbao Br. (Mambusao Br.),19,Steel,permanent,Year Known,2007,Fair,2,0,3.2,0,1,9.74,20,5,0,0,0.8,0.8,2,0.132075,River/Waterway (fresh water),NGAN,COMPOSTELA,Major Maint - Repair Damage,"Deteriorated Sealant has been observed, Provide Steel Finger Type (Wd60 Complete Set). Severe Scaling on Deck Slab, Asphalt Overlay and Deck Waterproofing is recommended.",GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7532,Mindanao,Region XIII,Dinagat Islands,Dinagat Islands District Engineering Office,DINAGAT ISLANDS (LONE DISTRICT),Dinagat-Loreto Rd,Secondary,S00007DG,81604,880,21418,B00082DG,Tagbaboy Br.,13,Concrete,permanent,Year Known,2011,Good,2,0,3.05,0,1,9.51,36,20,0,0,0.72,0.72,2,0,River/Waterway (fresh water),DOÑA HELENE,BASILISA,"RM - Bridge Deck Sweep, Clean",In good condition. Only routine maintenance,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7533,Mindanao,Region X,Misamis Oriental,Misamis Oriental 1st District Engineering Office,MISAMIS ORIENTAL (FIRST DISTRICT),Butuan City-Cagayan de Oro City-Iligan City Rd,Primary,S00485MN,45535,9,23492,B01309MN,Salay River Br.,26,Concrete,permanent,Year Known,1972,Fair,2,0,5.6,0,1,16.86,40,20,0,0,1.11,1.11,4,0.138365,River/Waterway (fresh water),Poblacion,Salay,Major Maint - Repair Damage,Disintegration at Girder 4 and Honeycomb at Deck Slab of Span 1.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7534,Mindanao,Region XI,Davao Oriental,Davao Oriental 2nd District Engineering Office,DAVAO ORIENTAL (SECOND DISTRICT),Mati-Diversion Rd,Tertiary,S00115MN,5265,0,1351,B01758MN,Matiao Br.,13,Concrete,permanent,Year Known,1981,Fair,2,0,4.4,0,1,8.28,9,0,0,0,0.45,0.48,2,0.09434,River/Waterway (fresh water),Brgy. Matiao,Mati,Routine Maintenance - Other,Needs major repair for deck slab and routine maint. Is recommended.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
7535,Mindanao,Region XIII,Agusan del Sur,Agusan del Sur 1st District Engineering Office,AGUSAN DEL SUR (FIRST DISTRICT),Daang Maharlika (Agusan-Davao Sect),Primary,S00446MN,63147,1,49459,B00909MN,Awa Br.,42,Steel,permanent,Year Known,1990,Good,2,0,9.2,0,1,16.62,45,20,0,0,0.76,0.76,4,0,River/Waterway (fresh water),Awa,Prosperidad,"RM - Bridge Deck Sweep, Clean",Newly completed widened bridge from 2 lanes to 4 lanes and repair on existing bridge dated July 2020. Funded under MYOA through GAA Fiscal Years 2018 and 2020 and implemented by DPWH 1st DEO. Routine maintenance only such as sweeping and cleaning.,GISADMIN,2022-03-10 10:34:35,GISADMIN,2022-03-10 10:34:35
